objectid,fid_geocod,loc_name,status,score,match_type,match_addr,addr_type,type,placename,place_addr,phone,url,rank,addbldg,addnum,addnumfrom,addnumto,side,stpredir,stpretype,stname,sttype,stdir,staddr,nbrhd,city,subregion,region,postal,postalext,country,langcode,distance,x,y,displayx,displayy,xmin,xmax,ymin,ymax,arc_addres,arc_neighb,arc_city,arc_subreg,arc_region,arc_postal,arc_post_1,arc_countr,field1,report_num,address,city_1,zip,lat,long,fid_edgwoo,id,buff_dist
3184,25789,USA.PointAddress,00:00:00,100.0,00:00:00,"751 Grace Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,751,,,R,,,Grace,Ave,,751 Grace Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.551463,41.077824,-81.551261,41.07798,-81.552463,-81.550463,41.076824,41.078824,751 GRACE AV,,Akron,,,44320,,,25789,10026572,751 GRACE AV,Akron,44320,,,0,0,2640.0
3185,25638,USA.PointAddress,00:00:00,100.0,00:00:00,"747 Perkins Park Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,747,,,L,,,Perkins Park,Dr,,747 Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.547273,41.077828,-81.547271,41.0781,-81.548273,-81.546273,41.076828,41.078828,747 PERKINS PARK DR,,,,,44320,,,25638,97-002666,747 PERKINS PARK DR,,44320,,,0,0,2640.0
3186,28373,USA.PointAddress,00:00:00,100.0,00:00:00,"840 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,840,,,L,,,Diagonal,Rd,,840 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.550259,41.077834,-81.550421,41.07807,-81.551259,-81.549259,41.076834,41.078834,840 DIAGONAL RD,,Akron,,,44320,,,28373,9008451,840 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3187,25478,USA.PointAddress,00:00:00,100.0,00:00:00,"741 Perkins Park Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,741,,,L,,,Perkins Park,Dr,,741 Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.547083,41.077838,-81.547091,41.07815,-81.548083,-81.546083,41.076838,41.078838,741 PERKINS PARK DR,,Akron,,,44320,,,25478,8014218,741 PERKINS PARK DR,Akron,44320,,,0,0,2640.0
3188,25336,USA.PointAddress,00:00:00,100.0,00:00:00,"737 Perkins Park Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,737,,,L,,,Perkins Park,Dr,,737 Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.546892,41.077848,-81.546891,41.07816,-81.547892,-81.545892,41.076848,41.078848,737 PERKINS PARK DR,,Akron,,,44320,,,25336,8037532,737 PERKINS PARK DR,Akron,44320,,,0,0,2640.0
3189,25011,USA.PointAddress,00:00:00,100.0,00:00:00,"729 Perkins Park Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,729,,,L,,,Perkins Park,Dr,,729 Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.546682,41.077848,-81.546691,41.07814,-81.547682,-81.545682,41.076848,41.078848,729 PERKINS PARK DR,,Akron,,,44320,,,25011,11016182,729 PERKINS PARK DR,Akron,44320,,,0,0,2640.0
3190,34423,USA.StreetAddress,00:00:00,95.7,00:00:00,"Diagonal Rd & Perkins Park Dr, Akron, Ohio, 44320",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.550161,41.077861,-81.550161,41.077861,-81.550161,-81.550161,41.077861,41.077861,DIAGONAL @ PERKINS PARK DR,,,,,44320,,,34423,03-039286,DIAGONAL @ PERKINS PARK DR,,44320,,,0,0,2640.0
3191,34430,USA.StreetAddress,00:00:00,95.7,00:00:00,"Diagonal Rd & Perkins Park Dr, Akron, Ohio, 44320",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.550161,41.077861,-81.550161,41.077861,-81.550161,-81.550161,41.077861,41.077861,DIAGONAL RD & PERKINS PARK,,,,,44320,,,34430,98-040961,DIAGONAL RD & PERKINS PARK,,44320,,,0,0,2640.0
3192,26483,USA.StreetAddress,00:00:00,90.1,00:00:00,"773 East Ave, Akron, Ohio, 44320",StreetAddress,,,,,,,,773,799,751,R,East,,Ave,,,773 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548002,41.077865,-81.548002,41.077865,-81.549002,-81.547002,41.076865,41.078865,773 EAST AV,,Akron,,,44307,,,26483,7016452,773 EAST AV,Akron,44307,,,0,0,2640.0
3193,15535,USA.PointAddress,00:00:00,100.0,00:00:00,"414 Monroe St, Akron, Ohio, 44307",PointAddress,,,,,,,,414,,,L,,,Monroe,St,,414 Monroe St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.539302,41.077874,-81.539301,41.07773,-81.540302,-81.538302,41.076874,41.078874,414 MONROE ST,,Akron,,,44307,,,15535,13006227,414 MONROE ST,Akron,44307,,,0,0,2640.0
3194,15500,USA.PointAddress,00:00:00,100.0,00:00:00,"412 Monroe St, Akron, Ohio, 44307",PointAddress,,,,,,,,412,,,L,,,Monroe,St,,412 Monroe St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.539182,41.077874,-81.539191,41.07767,-81.540182,-81.538182,41.076874,41.078874,412 MONROE ST,,,,,44307,,,15500,98-018698,412 MONROE ST,,44307,,,0,0,2640.0
3195,25894,USA.StreetAddress,00:00:00,100.0,00:00:00,"755 East Ave, Akron, Ohio, 44320",StreetAddress,,,,,,,,755,799,751,R,East,,Ave,,,755 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548012,41.077881,-81.548012,41.077881,-81.549012,-81.547012,41.076881,41.078881,755 EAST AVE,,,,,44320,,,25894,99-017824,755 EAST AVE,,44320,,,0,0,2640.0
3196,37823,USA.StreetAddress,00:00:00,100.0,00:00:00,"Monroe St & Rhodes Ave, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.538448,41.077892,-81.538448,41.077892,-81.538448,-81.538448,41.077892,41.077892,MONROE ST @ RHODES AVE,,,,,44307,,,37823,03-027011,MONROE ST @ RHODES AVE,,44307,,,0,0,2640.0
3197,39840,USA.StreetAddress,00:00:00,92.12,00:00:00,"Rhodes Ave & Monroe St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.538448,41.077892,-81.538448,41.077892,-81.538448,-81.538448,41.077892,41.077892,S RHODES AV @ MONROE,,,,,44307,,,39840,04-003129,S RHODES AV @ MONROE,,44307,,,0,0,2640.0
3198,35409,USA.StreetAddress,00:00:00,91.4,00:00:00,"Edgewood Ave & Monroe St, Akron, Ohio, 44307",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.539781,41.077901,-81.539781,41.077901,-81.539781,-81.539781,41.077901,41.077901,EDGEWOOD @ MONROE,,,,,44307,,,35409,04-001224,EDGEWOOD @ MONROE,,44307,,,0,0,2640.0
3199,15358,USA.StreetAddress,00:00:00,100.0,00:00:00,"407 Monroe St, Akron, Ohio, 44307",StreetAddress,,,,,,,,407,401,499,R,,,Monroe,St,,407 Monroe St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538634,41.07792,-81.538634,41.07792,-81.539634,-81.537634,41.07692,41.07892,407 MONROE ST,,Akron,,,44307,,,15358,8035908,407 MONROE ST,Akron,44307,,,0,0,2640.0
3200,15303,USA.PointAddress,00:00:00,90.92,00:00:00,"405 Monroe St, Akron, Ohio, 44307",PointAddress,,,,,,,,405,,,R,,,Monroe,St,,405 Monroe St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.539211,41.077928,-81.539111,41.07807,-81.540211,-81.538211,41.076928,41.078928,405 MONROE AV,,,,,44307,,,15303,97-040940,405 MONROE AV,,44307,,,0,0,2640.0
3201,15304,USA.PointAddress,00:00:00,100.0,00:00:00,"405 Monroe St, Akron, Ohio, 44307",PointAddress,,,,,,,,405,,,R,,,Monroe,St,,405 Monroe St,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.539211,41.077928,-81.539111,41.07807,-81.540211,-81.538211,41.076928,41.078928,405 MONROE ST,,Akron,,,44307,,,15304,13016230,405 MONROE ST,Akron,44307,,,0,0,2640.0
3202,22777,USA.PointAddress,00:00:00,100.0,00:00:00,"665 Perkins Park Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,665,,,L,,,Perkins Park,Dr,,665 Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.544507,41.077946,-81.544551,41.07815,-81.545507,-81.543507,41.076946,41.078946,665 PERKINS PARK DR,,Akron,,,44320,,,22777,12000968,665 PERKINS PARK DR,Akron,44320,,,0,0,2640.0
3203,35329,USA.StreetAddress,00:00:00,95.7,00:00:00,"East Ave & Wayside Dr, Akron, Ohio, 44320",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.548097,41.077954,-81.548097,41.077954,-81.548097,-81.548097,41.077954,41.077954,EAST AVE @ WAYSIDE,,,,,44320,,,35329,04-025521,EAST AVE @ WAYSIDE,,44320,,,0,0,2640.0
3204,13967,USA.StreetAddress,00:00:00,100.0,00:00:00,"360 Wabash Ave, Akron, Ohio, 44307",StreetAddress,,,,,,,,360,360,360,L,,,Wabash,Ave,,360 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53122,41.077955,-81.53122,41.077955,-81.53222,-81.53022,41.076955,41.078955,360 WABASH AV,,Akron,,,44307,,,13967,10024023,360 WABASH AV,Akron,44307,,,0,0,2640.0
3205,28221,USA.StreetAddress,00:00:00,100.0,00:00:00,"836 Diagonal Rd, Akron, Ohio, 44320",StreetAddress,,,,,,,,836,838,820,L,,,Diagonal,Rd,,836 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.550075,41.077956,-81.550075,41.077956,-81.551075,-81.549075,41.076956,41.078956,836 DIAGONAL RD,,Akron,,,44320,,,28221,13031304,836 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3206,15204,USA.PointAddress,00:00:00,90.92,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH #2409,,,,,44307,,,15204,04-027549,400 WABASH #2409,,44307,,,0,0,2640.0
3207,15205,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AV,,Akron,,,44307,,,15205,8004964,400 WABASH AV,Akron,44307,,,0,0,2640.0
3208,15206,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AV (G LOT),,,,,44307,,,15206,98-001274,400 WABASH AV (G LOT),,44307,,,0,0,2640.0
3209,15209,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AVE (AGMC E.R.),,,,,44307,,,15209,05-003363,400 WABASH AVE (AGMC E.R.),,44307,,,0,0,2640.0
3210,15211,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AVE 6TH FLR,,,,,44307,,,15211,01-018625,400 WABASH AVE 6TH FLR,,44307,,,0,0,2640.0
3211,15212,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AVE LOT C,,,,,44307,,,15212,00-024501,400 WABASH AVE LOT C,,44307,,,0,0,2640.0
3212,15213,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AVE RM 5408,,,,,44307,,,15213,03-000995,400 WABASH AVE RM 5408,,44307,,,0,0,2640.0
3213,15214,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AVE RM 7116,,,,,44307,,,15214,01-037933,400 WABASH AVE RM 7116,,44307,,,0,0,2640.0
3214,15217,USA.PointAddress,00:00:00,100.0,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH AVE Y,,,,,44307,,,15217,04-011816,400 WABASH AVE Y,,44307,,,0,0,2640.0
3215,15218,USA.PointAddress,00:00:00,90.92,00:00:00,"400 Wabash Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,400,,,R,,,Wabash,Ave,,400 Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.53298,41.077967,-81.531681,41.07862,-81.53398,-81.53198,41.076967,41.078967,400 WABASH ST,,,,,44307,,,15218,06-024622,400 WABASH ST,,44307,,,0,0,2640.0
3216,28124,USA.StreetAddress,00:00:00,100.0,00:00:00,"832 Diagonal Rd, Akron, Ohio, 44320",StreetAddress,,,,,,,,832,838,820,L,,,Diagonal,Rd,,832 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.550031,41.077985,-81.550031,41.077985,-81.551031,-81.549031,41.076985,41.078985,832 DIAGONAL RD,,Akron,,,44320,,,28124,8016182,832 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3217,20528,USA.StreetAddress,00:00:00,100.0,00:00:00,"586 Rhodes Ave, Akron, Ohio, 44307",StreetAddress,,,,,,,,586,588,520,L,,,Rhodes,Ave,,586 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538484,41.078029,-81.538484,41.078029,-81.539484,-81.537484,41.077029,41.079029,586 RHODES AVE,,,,,44307,,,20528,98-023728,586 RHODES AVE,,44307,,,0,0,2640.0
3218,41884,USA.StreetName,00:00:00,100.0,00:00:00,"Wabash Ave, Akron, Ohio, 44307",StreetName,,,,,,,,,,,,,,Wabash,Ave,,Wabash Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.533204,41.078038,-81.533204,41.078038,-81.538204,-81.528204,41.073038,41.083038,WABASH AV,,Akron,,,44307,,,41884,12005455,WABASH AV,Akron,44307,,,0,0,2640.0
3219,20409,USA.PointAddress,00:00:00,100.0,00:00:00,"582 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,582,,,L,,,Rhodes,Ave,,582 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538488,41.078041,-81.538771,41.07804,-81.539488,-81.537488,41.077041,41.079041,582 RHODES AVE,,,,,44307,,,20409,02-004499,582 RHODES AVE,,44307,,,0,0,2640.0
3220,20412,USA.PointAddress,00:00:00,92.43,00:00:00,"582 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,582,,,L,,,Rhodes,Ave,,582 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538488,41.078041,-81.538771,41.07804,-81.539488,-81.537488,41.077041,41.079041,582 S RHODES AV,,Akron,,,44307,,,20412,10019496,582 S RHODES AV,Akron,44307,,,0,0,2640.0
3221,20413,USA.PointAddress,00:00:00,92.43,00:00:00,"582 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,582,,,L,,,Rhodes,Ave,,582 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538488,41.078041,-81.538771,41.07804,-81.539488,-81.537488,41.077041,41.079041,582 S RHODES AVE,,,,,44307,,,20413,98-010252,582 S RHODES AVE,,44307,,,0,0,2640.0
3222,20430,USA.PointAddress,00:00:00,92.43,00:00:00,"583 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,583,,,R,,,Rhodes,Ave,,583 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538416,41.078051,-81.538251,41.07805,-81.539416,-81.537416,41.077051,41.079051,583 S RHODES AV,,Akron,,,44307,,,20430,13010899,583 S RHODES AV,Akron,44307,,,0,0,2640.0
3223,25324,USA.PointAddress,00:00:00,100.0,00:00:00,"737 Grace Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,737,,,R,,,Grace,Ave,,737 Grace Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.551773,41.078064,-81.551471,41.07831,-81.552773,-81.550773,41.077064,41.079064,737 GRACE AV,,Akron,,,44320,,,25324,11030338,737 GRACE AV,Akron,44320,,,0,0,2640.0
3224,27923,USA.PointAddress,00:00:00,100.0,00:00:00,"825 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,825,,,R,,,Diagonal,Rd,,825 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.549795,41.078076,-81.549631,41.078,-81.550795,-81.548795,41.077076,41.079076,825 DIAGONAL RD,,Akron,,,44320,,,27923,11013786,825 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3225,38866,USA.StreetName,00:00:00,88.65,00:00:00,"Perkins Park Dr, Akron, Ohio, 44320",StreetName,,,,,,,,,,,,,,Perkins Park,Dr,,Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.54425,41.07808,-81.54425,41.07808,-81.55225,-81.53625,41.07008,41.08608,PERKINS PARK,,,,,44320,,,38866,99-029810,PERKINS PARK,,44320,,,0,0,2640.0
3226,38868,USA.StreetName,00:00:00,90.1,00:00:00,"Perkins Park Dr, Akron, Ohio, 44320",StreetName,,,,,,,,,,,,,,Perkins Park,Dr,,Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.54425,41.07808,-81.54425,41.07808,-81.55225,-81.53625,41.07008,41.08608,PERKINS PARK DR,,Akron,,,44307,,,38868,14013263,PERKINS PARK DR,Akron,44307,,,0,0,2640.0
3227,38878,USA.StreetName,00:00:00,88.65,00:00:00,"Perkins Park Dr, Akron, Ohio, 44320",StreetName,,,,,,,,,,,,,,Perkins Park,Dr,,Perkins Park Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.54425,41.07808,-81.54425,41.07808,-81.55225,-81.53625,41.07008,41.08608,PERKINS PARK RD,,,,,44320,,,38878,99-006570,PERKINS PARK RD,,44320,,,0,0,2640.0
3228,37313,USA.StreetAddress,00:00:00,91.4,00:00:00,"Madison Ave & Diagonal Rd, Akron, Ohio, 44320",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.549789,41.078113,-81.549789,41.078113,-81.549789,-81.549789,41.078113,41.078113,MADISON @ DIAGONAL,,,,,44320,,,37313,04-003022,MADISON @ DIAGONAL,,44320,,,0,0,2640.0
3229,27787,USA.PointAddress,00:00:00,100.0,00:00:00,"820 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,820,,,L,,,Diagonal,Rd,,820 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.549808,41.078135,-81.549941,41.0785,-81.550808,-81.548808,41.077135,41.079135,820 DIAGONAL RD,,Akron,,,44320,,,27787,10006429,820 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3230,20273,USA.PointAddress,00:00:00,92.43,00:00:00,"577 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,577,,,R,,,Rhodes,Ave,,577 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538416,41.07815,-81.538251,41.07815,-81.539416,-81.537416,41.07715,41.07915,577 S RHODES AV,,Akron,,,44307,,,20273,8015716,577 S RHODES AV,Akron,44307,,,0,0,2640.0
3231,25424,USA.PointAddress,00:00:00,100.0,00:00:00,"740 East Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,740,,,L,East,,Ave,,,740 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548328,41.078201,-81.548631,41.07807,-81.549328,-81.547328,41.077201,41.079201,740 EAST AV,,Akron,,,44320,,,25424,8010057,740 EAST AV,Akron,44320,,,0,0,2640.0
3232,27730,USA.PointAddress,00:00:00,100.0,00:00:00,"819 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,819,,,R,,,Diagonal,Rd,,819 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.549594,41.078216,-81.549391,41.07806,-81.550594,-81.548594,41.077216,41.079216,819 DIAGONAL RD,,Akron,,,44320,,,27730,7019572,819 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3233,20204,USA.PointAddress,00:00:00,92.43,00:00:00,"574 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,574,,,L,,,Rhodes,Ave,,574 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538488,41.078261,-81.538841,41.07826,-81.539488,-81.537488,41.077261,41.079261,574 S RHODES AV,,Akron,,,44307,,,20204,11011024,574 S RHODES AV,Akron,44307,,,0,0,2640.0
3234,25228,USA.PointAddress,00:00:00,100.0,00:00:00,"734 East Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,734,,,L,East,,Ave,,,734 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548418,41.078322,-81.548711,41.07819,-81.549418,-81.547418,41.077322,41.079322,734 EAST AV,,Akron,,,44320,,,25228,9008368,734 EAST AV,Akron,44320,,,0,0,2640.0
3235,25185,USA.PointAddress,00:00:00,100.0,00:00:00,"733 East Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,733,,,R,East,,Ave,,,733 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548355,41.07834,-81.548181,41.07842,-81.549355,-81.547355,41.07734,41.07934,733 EAST AV,,Akron,,,44320,,,25185,9027585,733 EAST AV,Akron,44320,,,0,0,2640.0
3236,23955,USA.PointAddress,00:00:00,100.0,00:00:00,"699 Wayside Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,699,,,R,,,Wayside,Dr,,699 Wayside Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.547727,41.07834,-81.547551,41.07824,-81.548727,-81.546727,41.07734,41.07934,699 WAYSIDE DR,,Akron,,,44320,,,23955,9036441,699 WAYSIDE DR,Akron,44320,,,0,0,2640.0
3237,27661,USA.PointAddress,00:00:00,100.0,00:00:00,"816 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,816,,,L,,,Diagonal,Rd,,816 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.549479,41.078365,-81.549761,41.07862,-81.550479,-81.548479,41.077365,41.079365,816 DIAGONAL RD,,Akron,,,44320,,,27661,9007165,816 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3238,20054,USA.PointAddress,00:00:00,100.0,00:00:00,"569 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,569,,,R,,,Rhodes,Ave,,569 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538416,41.07837,-81.538101,41.07837,-81.539416,-81.537416,41.07737,41.07937,569 RHODES AVE,,,,,44307,,,20054,03-003684,569 RHODES AVE,,44307,,,0,0,2640.0
3239,20055,USA.PointAddress,00:00:00,92.43,00:00:00,"569 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,569,,,R,,,Rhodes,Ave,,569 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538416,41.07837,-81.538101,41.07837,-81.539416,-81.537416,41.07737,41.07937,569 S RHODES AV,,Akron,,,44307,,,20055,8030111,569 S RHODES AV,Akron,44307,,,0,0,2640.0
3240,27446,USA.PointAddress,00:00:00,100.0,00:00:00,"809 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,809,,,R,,,Diagonal,Rd,,809 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.549324,41.078406,-81.549141,41.07824,-81.550324,-81.548324,41.077406,41.079406,809 DIAGONAL RD,,Akron,,,44320,,,27446,8031280,809 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3241,24946,USA.PointAddress,00:00:00,100.0,00:00:00,"727 East Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,727,,,R,East,,Ave,,,727 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548445,41.07846,-81.548271,41.07854,-81.549445,-81.547445,41.07746,41.07946,727 EAST AV,,,,,44320,,,24946,98-021580,727 EAST AV,,44320,,,0,0,2640.0
3242,24947,USA.PointAddress,00:00:00,100.0,00:00:00,"727 East Ave, Akron, Ohio, 44320",PointAddress,,,,,,,,727,,,R,East,,Ave,,,727 East Ave,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.548445,41.07846,-81.548271,41.07854,-81.549445,-81.547445,41.07746,41.07946,727 EAST AVE,,,,,44320,,,24947,00-041504,727 EAST AVE,,44320,,,0,0,2640.0
3243,27606,USA.PointAddress,00:00:00,100.0,00:00:00,"814 Diagonal Rd, Akron, Ohio, 44320",PointAddress,,,,,,,,814,,,L,,,Diagonal,Rd,,814 Diagonal Rd,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.549338,41.078465,-81.549561,41.07867,-81.550338,-81.548338,41.077465,41.079465,814 DIAGONAL RD,,Akron,,,44320,,,27606,10011893,814 DIAGONAL RD,Akron,44320,,,0,0,2640.0
3244,23748,USA.PointAddress,00:00:00,100.0,00:00:00,"693 Wayside Dr, Akron, Ohio, 44320",PointAddress,,,,,,,,693,,,R,,,Wayside,Dr,,693 Wayside Dr,,Akron,,Ohio,44320,,USA,ENG,0.0,-81.547607,41.07848,-81.547391,41.07836,-81.548607,-81.546607,41.07748,41.07948,693 WAYSIDE DR,,Akron,,,44320,,,23748,9023837,693 WAYSIDE DR,Akron,44320,,,0,0,2640.0
3245,20014,USA.PointAddress,00:00:00,92.43,00:00:00,"567 Rhodes Ave, Akron, Ohio, 44307",PointAddress,,,,,,,,567,,,R,,,Rhodes,Ave,,567 Rhodes Ave,,Akron,,Ohio,44307,,USA,ENG,0.0,-81.538416,41.078481,-81.538101,41.07848,-81.539416,-81.537416,41.077481,41.079481,567 S RHODES AV,,Akron,,,44307,,,20014,11009824,567 S RHODES AV,Akron,44307,,,0,0,2640.0
