objectid,fid_geocod,loc_name,status,score,match_type,match_addr,addr_type,type,placename,place_addr,phone,url,rank,addbldg,addnum,addnumfrom,addnumto,side,stpredir,stpretype,stname,sttype,stdir,staddr,nbrhd,city,subregion,region,postal,postalext,country,langcode,distance,x,y,displayx,displayy,xmin,xmax,ymin,ymax,arc_addres,arc_neighb,arc_city,arc_subreg,arc_region,arc_postal,arc_post_1,arc_countr,field1,report_num,address,city_1,zip,lat,long,fid_cv_buf,id,buff_dist
1796,9485,USA.PointAddress,00:00:00,100.0,00:00:00,"182 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,182,,,R,,,Jesse,Ave,,182 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508791,41.099083,-81.508791,41.09888,-81.509791,-81.507791,41.098083,41.100083,182 JESSE AV,,Akron,,,44310,,,9485,14015801,182 JESSE AV,Akron,44310,,,0,0,2640.0
1797,9745,USA.PointAddress,00:00:00,100.0,00:00:00,"190 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,190,,,R,,,Jesse,Ave,,190 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508531,41.099083,-81.508531,41.09888,-81.509531,-81.507531,41.098083,41.100083,190 JESSE AV,,,,,44310,,,9745,97-018355,190 JESSE AV,,44310,,,0,0,2640.0
1798,9812,USA.PointAddress,00:00:00,100.0,00:00:00,"192 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,192,,,R,,,Jesse,Ave,,192 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508401,41.099083,-81.508401,41.09888,-81.509401,-81.507401,41.098083,41.100083,192 JESSE AV,,,,,44310,,,9812,97-030538,192 JESSE AV,,44310,,,0,0,2640.0
1799,9925,USA.PointAddress,00:00:00,100.0,00:00:00,"196 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,196,,,R,,,Jesse,Ave,,196 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508261,41.099093,-81.508271,41.09882,-81.509261,-81.507261,41.098093,41.100093,196 JESSE AV,,Akron,,,44310,,,9925,9011006,196 JESSE AV,Akron,44310,,,0,0,2640.0
1800,10089,USA.PointAddress,00:00:00,100.0,00:00:00,"200 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,200,,,R,,,Jesse,Ave,,200 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508131,41.099093,-81.508141,41.09889,-81.509131,-81.507131,41.098093,41.100093,200 JESSE AV,,Akron,,,44310,,,10089,8022868,200 JESSE AV,Akron,44310,,,0,0,2640.0
1801,7465,USA.PointAddress,00:00:00,100.0,00:00:00,"145 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,145,,,L,,,Jesse,Ave,,145 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.510102,41.099118,-81.510101,41.09926,-81.511102,-81.509102,41.098118,41.100118,145 JESSE AV,,Akron,,,44310,,,7465,8002603,145 JESSE AV,Akron,44310,,,0,0,2640.0
1802,7979,USA.PointAddress,00:00:00,100.0,00:00:00,"153 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,153,,,L,,,Jesse,Ave,,153 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509811,41.099118,-81.509811,41.09928,-81.510811,-81.508811,41.098118,41.100118,153 JESSE AV,,Akron,,,44310,,,7979,9023359,153 JESSE AV,Akron,44310,,,0,0,2640.0
1803,8093,USA.PointAddress,00:00:00,100.0,00:00:00,"155 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,155,,,L,,,Jesse,Ave,,155 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509681,41.099118,-81.509681,41.09928,-81.510681,-81.508681,41.098118,41.100118,155 JESSE AV,,Akron,,,44310,,,8093,9022147,155 JESSE AV,Akron,44310,,,0,0,2640.0
1804,7007,USA.StreetAddress,00:00:00,100.0,00:00:00,"139 Jesse Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,139,101,171,L,,,Jesse,Ave,,139 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509959,41.099121,-81.509959,41.099121,-81.510959,-81.508959,41.098121,41.100121,139 JESSE AV,,Akron,,,44310,,,7007,8008599,139 JESSE AV,Akron,44310,,,0,0,2640.0
1805,18208,USA.PointAddress,00:00:00,100.0,00:00:00,"503 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,503,,,R,,,Dayton,St,,503 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507506,41.099126,-81.507321,41.09913,-81.508506,-81.506506,41.098126,41.100126,503 DAYTON ST,,Akron,,,44310,,,18208,9018653,503 DAYTON ST,Akron,44310,,,0,0,2640.0
1806,18209,USA.PointAddress,00:00:00,100.0,00:00:00,"503 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,503,,,R,,,Dayton,St,,503 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507506,41.099126,-81.507321,41.09913,-81.508506,-81.506506,41.098126,41.100126,503 DAYTON ST  APT #2,,,,,44310,,,18209,04-042223,503 DAYTON ST  APT #2,,44310,,,0,0,2640.0
1807,18211,USA.PointAddress,00:00:00,100.0,00:00:00,"503 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,503,,,R,,,Dayton,St,,503 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507506,41.099126,-81.507321,41.09913,-81.508506,-81.506506,41.098126,41.100126,503 DAYTON ST APT 6,,,,,44310,,,18211,04-008909,503 DAYTON ST APT 6,,44310,,,0,0,2640.0
1808,18212,USA.PointAddress,00:00:00,100.0,00:00:00,"503 Dayton St, Akron, Ohio, 44310",PointAddress,,,,,,,,503,,,R,,,Dayton,St,,503 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507506,41.099126,-81.507321,41.09913,-81.508506,-81.506506,41.098126,41.100126,503 DAYTON ST APT 9,,,,,44310,,,18212,01-010876,503 DAYTON ST APT 9,,44310,,,0,0,2640.0
1809,8356,USA.PointAddress,00:00:00,100.0,00:00:00,"159 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,159,,,L,,,Jesse,Ave,,159 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509552,41.099127,-81.509551,41.09928,-81.510552,-81.508552,41.098127,41.100127,159 JESSE AV,,Akron,,,44310,,,8356,9001377,159 JESSE AV,Akron,44310,,,0,0,2640.0
1810,8667,USA.PointAddress,00:00:00,100.0,00:00:00,"163 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,163,,,L,,,Jesse,Ave,,163 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509412,41.099127,-81.509411,41.09928,-81.510412,-81.508412,41.098127,41.100127,163 JESSE AV,,Akron,,,44310,,,8667,8005854,163 JESSE AV,Akron,44310,,,0,0,2640.0
1811,8851,USA.PointAddress,00:00:00,100.0,00:00:00,"167 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,167,,,L,,,Jesse,Ave,,167 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.509281,41.099127,-81.509281,41.09928,-81.510281,-81.508281,41.098127,41.100127,167 JESSE AV,,,,,44310,,,8851,99-024875,167 JESSE AV,,44310,,,0,0,2640.0
1812,9094,USA.StreetAddress,00:00:00,100.0,00:00:00,"173 Jesse Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,173,173,299,L,,,Jesse,Ave,,173 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508969,41.099133,-81.508969,41.099133,-81.509969,-81.507969,41.098133,41.100133,173 JESSE AV,,Akron,,,44310,,,9094,9006979,173 JESSE AV,Akron,44310,,,0,0,2640.0
1813,18468,USA.PointAddress,00:00:00,100.0,00:00:00,"511 N Main St, Akron, Ohio, 44310",PointAddress,,,,,,,,511,,,R,N,,Main,St,,511 N Main St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.511229,41.099138,-81.510871,41.09908,-81.512229,-81.510229,41.098138,41.100138,511 N MAIN ST,,Akron,,,44310,,,18468,11020872,511 N MAIN ST,Akron,44310,,,0,0,2640.0
1814,9447,USA.PointAddress,00:00:00,100.0,00:00:00,"181 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,181,,,L,,,Jesse,Ave,,181 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508742,41.099138,-81.508741,41.09929,-81.509742,-81.507742,41.098138,41.100138,181 JESSE AV,,Akron,,,44310,,,9447,10032387,181 JESSE AV,Akron,44310,,,0,0,2640.0
1815,9586,USA.PointAddress,00:00:00,100.0,00:00:00,"185 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,185,,,L,,,Jesse,Ave,,185 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508612,41.099138,-81.508611,41.09929,-81.509612,-81.507612,41.098138,41.100138,185 JESSE AV,,Akron,,,44310,,,9586,10019700,185 JESSE AV,Akron,44310,,,0,0,2640.0
1816,9706,USA.PointAddress,00:00:00,100.0,00:00:00,"189 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,189,,,L,,,Jesse,Ave,,189 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508473,41.099138,-81.508471,41.09929,-81.509473,-81.507473,41.098138,41.100138,189 JESSE AV,,Akron,,,44310,,,9706,8005038,189 JESSE AV,Akron,44310,,,0,0,2640.0
1817,9949,USA.PointAddress,00:00:00,100.0,00:00:00,"197 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,197,,,L,,,Jesse,Ave,,197 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508202,41.099148,-81.508201,41.09929,-81.509202,-81.507202,41.098148,41.100148,197 JESSE AV,,Akron,,,44310,,,9949,10000822,197 JESSE AV,Akron,44310,,,0,0,2640.0
1818,10142,USA.PointAddress,00:00:00,100.0,00:00:00,"201 Jesse Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,201,,,L,,,Jesse,Ave,,201 Jesse Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.508072,41.099148,-81.508071,41.09929,-81.509072,-81.507072,41.098148,41.100148,201 JESSE AV,,Akron,,,44310,,,10142,8020392,201 JESSE AV,Akron,44310,,,0,0,2640.0
1819,17942,USA.PointAddress,00:00:00,100.0,00:00:00,"496 Delmar Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,496,,,L,,,Delmar,Ave,,496 Delmar Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504378,41.099152,-81.504641,41.09915,-81.505378,-81.503378,41.098152,41.100152,496 DELMAR AV,,Akron,,,44310,,,17942,11020603,496 DELMAR AV,Akron,44310,,,0,0,2640.0
1820,18537,USA.StreetAddress,00:00:00,100.0,00:00:00,"514 Frederick Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,514,400,514,L,,,Frederick,Ave,,514 Frederick Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517924,41.099152,-81.517924,41.099152,-81.518924,-81.516924,41.098152,41.100152,514 FREDERICK AV,,Akron,,,44310,,,18537,12019296,514 FREDERICK AV,Akron,44310,,,0,0,2640.0
1821,18538,USA.StreetAddress,00:00:00,100.0,00:00:00,"514 Frederick Ave, Akron, Ohio, 44310",StreetAddress,,,,,,,,514,400,514,L,,,Frederick,Ave,,514 Frederick Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517924,41.099152,-81.517924,41.099152,-81.518924,-81.516924,41.098152,41.100152,514 FREDERICK AVE,,,,,44310,,,18538,96-038465,514 FREDERICK AVE,,44310,,,0,0,2640.0
1822,18445,USA.PointAddress,00:00:00,100.0,00:00:00,"510 Schiller Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,510,,,L,,,Schiller,Ave,,510 Schiller Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.514098,41.099154,-81.514481,41.09912,-81.515098,-81.513098,41.098154,41.100154,510 SCHILLER AV,,Akron,,,44310,,,18445,12008367,510 SCHILLER AV,Akron,44310,,,0,0,2640.0
1823,18273,USA.PointAddress,00:00:00,100.0,00:00:00,"505 N Howard St, Akron, Ohio, 44310",PointAddress,,,,,,,,505,,,R,N,,Howard,St,,505 N Howard St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.515445,41.099156,-81.515091,41.09914,-81.516445,-81.514445,41.098156,41.100156,505 N HOWARD ST,,Akron,,,44310,,,18273,11010543,505 N HOWARD ST,Akron,44310,,,0,0,2640.0
1824,18274,USA.PointAddress,00:00:00,100.0,00:00:00,"505 N Howard St, Akron, Ohio, 44310",PointAddress,,,,,,,,505,,,R,N,,Howard,St,,505 N Howard St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.515445,41.099156,-81.515091,41.09914,-81.516445,-81.514445,41.098156,41.100156,505 N HOWARD ST  APT A,,,,,44310,,,18274,04-015443,505 N HOWARD ST  APT A,,44310,,,0,0,2640.0
1825,18275,USA.PointAddress,00:00:00,100.0,00:00:00,"505 N Howard St, Akron, Ohio, 44310",PointAddress,,,,,,,,505,,,R,N,,Howard,St,,505 N Howard St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.515445,41.099156,-81.515091,41.09914,-81.516445,-81.514445,41.098156,41.100156,505 N HOWARD ST APT A,,,,,44310,,,18275,01-007387,505 N HOWARD ST APT A,,44310,,,0,0,2640.0
1826,17920,USA.PointAddress,00:00:00,100.0,00:00:00,"495 Delmar Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,495,,,R,,,Delmar,Ave,,495 Delmar Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.504305,41.09916,-81.504011,41.09915,-81.505305,-81.503305,41.09816,41.10016,495 DELMAR AV,,Akron,,,44310,,,17920,9009978,495 DELMAR AV,Akron,44310,,,0,0,2640.0
1827,17979,USA.PointAddress,00:00:00,100.0,00:00:00,"497 Marview Ave, Akron, Ohio, 44310",PointAddress,,,,,,,,497,,,R,,,Marview,Ave,,497 Marview Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.503215,41.09916,-81.502941,41.09915,-81.504215,-81.502215,41.09816,41.10016,497 MARVIEW AV,,,,,44310,,,17979,99-007864,497 MARVIEW AV,,44310,,,0,0,2640.0
1828,10614,USA.PointAddress,00:00:00,100.0,00:00:00,"22 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,22,,,L,,,Royal,Pl,,22 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516232,41.099163,-81.516271,41.099,-81.517232,-81.515232,41.098163,41.100163,22 ROYAL PL,,Akron,,,44310,,,10614,8034702,22 ROYAL PL,Akron,44310,,,0,0,2640.0
1829,38052,USA.StreetAddress,00:00:00,95.7,00:00:00,"N Howard St & Royal Pl, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.515478,41.09917,-81.515478,41.09917,-81.515478,-81.515478,41.09917,41.09917,N HOWARD ST @ ROYAL ST,,,,,44310,,,38052,03-028165,N HOWARD ST @ ROYAL ST,,44310,,,0,0,2640.0
1830,39284,USA.StreetAddress,00:00:00,87.82,00:00:00,"Royal Pl & N Howard St, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.515478,41.09917,-81.515478,41.09917,-81.515478,-81.515478,41.09917,41.09917,ROYAL & HOWARD,,,,,44310,,,39284,96-033362,ROYAL & HOWARD,,44310,,,0,0,2640.0
1831,39286,USA.StreetAddress,00:00:00,95.7,00:00:00,"Royal Pl & N Howard St, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.515478,41.09917,-81.515478,41.09917,-81.515478,-81.515478,41.09917,41.09917,ROYAL PL @ N HOWARD,,,,,44310,,,39286,03-014362,ROYAL PL @ N HOWARD,,44310,,,0,0,2640.0
1832,39287,USA.StreetAddress,00:00:00,100.0,00:00:00,"Royal Pl & N Howard St, Akron, Ohio, 44310",StreetInt,,,,,,,,,,,,,,,,,,,,,,,,USA,,0.0,-81.515478,41.09917,-81.515478,41.09917,-81.515478,-81.515478,41.09917,41.09917,ROYAL PL AND N HOWARD ST,,,,,44310,,,39287,02-036423,ROYAL PL AND N HOWARD ST,,44310,,,0,0,2640.0
1833,5392,USA.StreetName,00:00:00,88.65,00:00:00,"Frederick Ave, Akron, Ohio, 44310",StreetName,,,,,,,,,,,,,,Frederick,Ave,,Frederick Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517888,41.099173,-81.517888,41.099173,-81.520888,-81.514888,41.096173,41.102173,1262 FREDERICK,,,,,44310,,,5392,96-035037,1262 FREDERICK,,44310,,,0,0,2640.0
1834,8333,USA.StreetName,00:00:00,86.96,00:00:00,"Frederick Ave, Akron, Ohio, 44310",StreetName,,,,,,,,,,,,,,Frederick,Ave,,Frederick Ave,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517888,41.099173,-81.517888,41.099173,-81.520888,-81.514888,41.096173,41.102173,1585 FREDRICK BLVD,,,,,44310,,,8333,03-035369,1585 FREDRICK BLVD,,44310,,,0,0,2640.0
1835,12500,USA.PointAddress,00:00:00,100.0,00:00:00,"30 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,30,,,L,,,Royal,Pl,,30 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516593,41.099174,-81.516601,41.099,-81.517593,-81.515593,41.098174,41.100174,30 ROYAL PL,,Akron,,,44310,,,12500,8034339,30 ROYAL PL,Akron,44310,,,0,0,2640.0
1836,11583,USA.PointAddress,00:00:00,100.0,00:00:00,"26 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,26,,,L,,,Royal,Pl,,26 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516452,41.099174,-81.516471,41.09902,-81.517452,-81.515452,41.098174,41.100174,26 ROYAL PL,,Akron,,,44310,,,11583,8018875,26 ROYAL PL,Akron,44310,,,0,0,2640.0
1837,11129,USA.PointAddress,00:00:00,100.0,00:00:00,"24 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,24,,,L,,,Royal,Pl,,24 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516373,41.099174,-81.516391,41.09899,-81.517373,-81.515373,41.098174,41.100174,24 ROYAL PL,,Akron,,,44310,,,11129,9015821,24 ROYAL PL,Akron,44310,,,0,0,2640.0
1838,12887,USA.PointAddress,00:00:00,100.0,00:00:00,"318 Cuyahoga St, Akron, Ohio, 44310",PointAddress,,,,,,,,318,,,L,,,Cuyahoga,St,,318 Cuyahoga St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.521642,41.099176,-81.521981,41.09907,-81.522642,-81.520642,41.098176,41.100176,318 CUYAHOGA ST APT A,,,,,44310,,,12887,00-035601,318 CUYAHOGA ST APT A,,44310,,,0,0,2640.0
1839,14513,USA.PointAddress,00:00:00,100.0,00:00:00,"38 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,38,,,L,,,Royal,Pl,,38 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516912,41.099183,-81.516921,41.09901,-81.517912,-81.515912,41.098183,41.100183,38 ROYAL PL,,Akron,,,44310,,,14513,8035054,38 ROYAL PL,Akron,44310,,,0,0,2640.0
1840,13430,USA.PointAddress,00:00:00,100.0,00:00:00,"34 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,34,,,L,,,Royal,Pl,,34 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516753,41.099183,-81.516761,41.09901,-81.517753,-81.515753,41.098183,41.100183,34 ROYAL PL,,Akron,,,44310,,,13430,8014972,34 ROYAL PL,Akron,44310,,,0,0,2640.0
1841,20903,USA.StreetAddress,00:00:00,100.0,00:00:00,"60 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,60,2,98,L,,,Royal,Pl,,60 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.51691,41.099185,-81.51691,41.099185,-81.51791,-81.51591,41.098185,41.100185,60 ROYAL PL,,Akron,,,44310,,,20903,8028349,60 ROYAL PL,Akron,44310,,,0,0,2640.0
1842,19805,USA.PointAddress,00:00:00,100.0,00:00:00,"56 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,56,,,L,,,Royal,Pl,,56 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517553,41.099204,-81.517571,41.09904,-81.518553,-81.516553,41.098204,41.100204,56 ROYAL PL,,Akron,,,44310,,,19805,8025297,56 ROYAL PL,Akron,44310,,,0,0,2640.0
1843,19214,USA.PointAddress,00:00:00,100.0,00:00:00,"54 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,54,,,L,,,Royal,Pl,,54 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517392,41.099204,-81.517411,41.09903,-81.518392,-81.516392,41.098204,41.100204,54 ROYAL PL,,Akron,,,44310,,,19214,7033346,54 ROYAL PL,Akron,44310,,,0,0,2640.0
1844,9728,USA.StreetAddress,00:00:00,100.0,00:00:00,"19 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,19,1,99,R,,,Royal,Pl,,19 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.515994,41.099213,-81.515994,41.099213,-81.516994,-81.514994,41.098213,41.100213,19 ROYAL PL,,Akron,,,44310,,,9728,10033526,19 ROYAL PL,Akron,44310,,,0,0,2640.0
1845,20327,USA.PointAddress,00:00:00,100.0,00:00:00,"58 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,58,,,L,,,Royal,Pl,,58 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.517732,41.099213,-81.517741,41.09905,-81.518732,-81.516732,41.098213,41.100213,58 ROYAL PL,,Akron,,,44310,,,20327,9005487,58 ROYAL PL,Akron,44310,,,0,0,2640.0
1846,10872,USA.StreetAddress,00:00:00,100.0,00:00:00,"23 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,23,1,99,R,,,Royal,Pl,,23 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516083,41.099215,-81.516083,41.099215,-81.517083,-81.515083,41.098215,41.100215,23 ROYAL PL,,Akron,,,44310,,,10872,10008010,23 ROYAL PL,Akron,44310,,,0,0,2640.0
1847,11362,USA.StreetAddress,00:00:00,100.0,00:00:00,"25 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,25,1,99,R,,,Royal,Pl,,25 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516127,41.099216,-81.516127,41.099216,-81.517127,-81.515127,41.098216,41.100216,25 ROYAL PL,,Akron,,,44310,,,11362,8027464,25 ROYAL PL,Akron,44310,,,0,0,2640.0
1848,11844,USA.StreetAddress,00:00:00,100.0,00:00:00,"27 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,27,1,99,R,,,Royal,Pl,,27 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516171,41.099218,-81.516171,41.099218,-81.517171,-81.515171,41.098218,41.100218,27 ROYAL PL,,,,,44310,,,11844,98-007910,27 ROYAL PL,,44310,,,0,0,2640.0
1849,8953,USA.PointAddress,00:00:00,100.0,00:00:00,"17 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,17,,,R,,,Royal,Pl,,17 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.51625,41.099219,-81.516241,41.0994,-81.51725,-81.51525,41.098219,41.100219,17 ROYAL PL,,,,,44310,,,8953,96-015728,17 ROYAL PL,,44310,,,0,0,2640.0
1850,12716,USA.StreetAddress,00:00:00,100.0,00:00:00,"31 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,31,1,99,R,,,Royal,Pl,,31 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.51626,41.09922,-81.51626,41.09922,-81.51726,-81.51526,41.09822,41.10022,31 ROYAL PL,,Akron,,,44310,,,12716,8027319,31 ROYAL PL,Akron,44310,,,0,0,2640.0
1851,18530,USA.StreetAddress,00:00:00,100.0,00:00:00,"514 Dayton St, Akron, Ohio, 44310",StreetAddress,,,,,,,,514,504,514,L,,,Dayton,St,,514 Dayton St,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.507564,41.099224,-81.507564,41.099224,-81.508564,-81.506564,41.098224,41.100224,514 DAYTON ST,,,,,44310,,,18530,99-016002,514 DAYTON ST,,44310,,,0,0,2640.0
1852,12311,USA.PointAddress,00:00:00,100.0,00:00:00,"29 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,29,,,R,,,Royal,Pl,,29 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516611,41.099228,-81.516601,41.09941,-81.517611,-81.515611,41.098228,41.100228,29 ROYAL PL,,Akron,,,44310,,,12311,8027733,29 ROYAL PL,Akron,44310,,,0,0,2640.0
1853,10348,USA.PointAddress,00:00:00,100.0,00:00:00,"21 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,21,,,R,,,Royal,Pl,,21 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516431,41.099228,-81.516421,41.0994,-81.517431,-81.515431,41.098228,41.100228,21 ROYAL PL,,Akron,,,44310,,,10348,8011665,21 ROYAL PL,Akron,44310,,,0,0,2640.0
1854,10349,USA.PointAddress,00:00:00,100.0,00:00:00,"21 Royal Pl, Akron, Ohio, 44310",PointAddress,,,,,,,,21,,,R,,,Royal,Pl,,21 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516431,41.099228,-81.516421,41.0994,-81.517431,-81.515431,41.098228,41.100228,21 ROYAL PLACE,,,,,44310,,,10349,96-032229,21 ROYAL PLACE,,44310,,,0,0,2640.0
1855,16686,USA.StreetAddress,00:00:00,100.0,00:00:00,"45 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,45,1,99,R,,,Royal,Pl,,45 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.51657,41.09923,-81.51657,41.09923,-81.51757,-81.51557,41.09823,41.10023,45-47 ROYAL PLACE,,,,,44310,,,16686,98-031866,45-47 ROYAL PLACE,,44310,,,0,0,2640.0
1856,17298,USA.StreetAddress,00:00:00,100.0,00:00:00,"47 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,47,1,99,R,,,Royal,Pl,,47 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516614,41.099231,-81.516614,41.099231,-81.517614,-81.515614,41.098231,41.100231,47 ROYAL PL,,Akron,,,44310,,,17298,8010457,47 ROYAL PL,Akron,44310,,,0,0,2640.0
1857,18411,USA.StreetAddress,00:00:00,100.0,00:00:00,"51 Royal Pl, Akron, Ohio, 44310",StreetAddress,,,,,,,,51,1,99,R,,,Royal,Pl,,51 Royal Pl,,Akron,,Ohio,44310,,USA,ENG,0.0,-81.516703,41.099233,-81.516703,41.099233,-81.517703,-81.515703,41.098233,41.100233,51 ROYAL PL,,Akron,,,44310,,,18411,8003121,51 ROYAL PL,Akron,44310,,,0,0,2640.0
